,ticker,time,volume,bid_o,bid_h,bid_l,bid_c,mid_o,mid_h,mid_l,mid_c,ask_o,ask_h,ask_l,ask_c
3613,USD_JPY,2023-06-15T07:00:00.000000000Z,8250,141.300,141.497,141.240,141.267,141.308,141.506,141.249,141.274,141.316,141.514,141.256,141.282
3614,USD_JPY,2023-06-15T08:00:00.000000000Z,5900,141.271,141.345,141.129,141.261,141.278,141.352,141.138,141.269,141.286,141.360,141.146,141.277
3615,USD_JPY,2023-06-15T09:00:00.000000000Z,7079,141.263,141.270,140.840,141.005,141.271,141.278,140.850,141.015,141.279,141.286,140.858,141.025
3616,USD_JPY,2023-06-15T10:00:00.000000000Z,5533,141.006,141.188,140.991,141.145,141.015,141.196,141.000,141.154,141.024,141.204,141.010,141.162
3617,USD_JPY,2023-06-15T11:00:00.000000000Z,5204,141.144,141.246,141.076,141.243,141.152,141.252,141.084,141.251,141.160,141.261,141.093,141.259
3618,USD_JPY,2023-06-15T12:00:00.000000000Z,13917,141.243,141.295,140.650,140.700,141.250,141.302,140.658,140.708,141.257,141.325,140.666,140.717
3619,USD_JPY,2023-06-15T13:00:00.000000000Z,13301,140.703,140.743,140.333,140.417,140.711,140.752,140.340,140.424,140.719,140.763,140.348,140.432
3620,USD_JPY,2023-06-15T14:00:00.000000000Z,9039,140.416,140.515,140.146,140.445,140.422,140.524,140.154,140.453,140.429,140.533,140.162,140.461
3621,USD_JPY,2023-06-15T15:00:00.000000000Z,6049,140.450,140.653,140.418,140.490,140.457,140.662,140.426,140.498,140.464,140.671,140.432,140.505
3622,USD_JPY,2023-06-15T16:00:00.000000000Z,3543,140.491,140.491,140.273,140.311,140.498,140.498,140.279,140.318,140.505,140.506,140.285,140.325
3623,USD_JPY,2023-06-15T17:00:00.000000000Z,3251,140.315,140.371,140.226,140.329,140.322,140.378,140.234,140.337,140.329,140.386,140.241,140.345
3624,USD_JPY,2023-06-15T18:00:00.000000000Z,3136,140.330,140.345,140.257,140.329,140.338,140.354,140.264,140.338,140.347,140.362,140.271,140.346
3625,USD_JPY,2023-06-15T19:00:00.000000000Z,3564,140.331,140.342,140.221,140.258,140.338,140.350,140.230,140.267,140.346,140.359,140.237,140.276
3626,USD_JPY,2023-06-15T20:00:00.000000000Z,1184,140.259,140.295,140.222,140.252,140.269,140.302,140.232,140.266,140.279,140.310,140.240,140.280
3627,USD_JPY,2023-06-15T21:00:00.000000000Z,234,140.253,140.279,140.235,140.266,140.295,140.301,140.264,140.293,140.337,140.339,140.294,140.320
3628,USD_JPY,2023-06-15T22:00:00.000000000Z,1723,140.269,140.269,140.123,140.127,140.292,140.292,140.132,140.136,140.316,140.316,140.140,140.144
3629,USD_JPY,2023-06-15T23:00:00.000000000Z,1931,140.128,140.266,140.084,140.258,140.137,140.274,140.090,140.267,140.146,140.282,140.097,140.276
3630,USD_JPY,2023-06-16T00:00:00.000000000Z,4104,140.261,140.283,139.992,140.149,140.270,140.292,140.001,140.156,140.279,140.300,140.010,140.164
3631,USD_JPY,2023-06-16T01:00:00.000000000Z,4554,140.148,140.162,139.844,139.954,140.156,140.170,139.854,139.962,140.165,140.179,139.862,139.971
3632,USD_JPY,2023-06-16T02:00:00.000000000Z,7521,139.955,140.769,139.889,140.675,139.963,140.778,139.897,140.686,139.971,140.788,139.905,140.698
3633,USD_JPY,2023-06-16T03:00:00.000000000Z,6527,140.673,140.690,140.215,140.520,140.684,140.702,140.226,140.529,140.696,140.714,140.235,140.538
