,ticker,time,volume,bid_o,bid_h,bid_l,bid_c,mid_o,mid_h,mid_l,mid_c,ask_o,ask_h,ask_l,ask_c
3690,NZD_CAD,2023-06-20T12:00:00.000000000Z,3974,0.81684,0.81729,0.81445,0.81510,0.81693,0.81738,0.81454,0.81519,0.81702,0.81747,0.81462,0.81528
3691,NZD_CAD,2023-06-20T13:00:00.000000000Z,4965,0.81509,0.81524,0.81408,0.81495,0.81518,0.81534,0.81417,0.81504,0.81528,0.81543,0.81426,0.81513
3692,NZD_CAD,2023-06-20T14:00:00.000000000Z,5963,0.81491,0.81536,0.81373,0.81475,0.81500,0.81544,0.81382,0.81484,0.81509,0.81553,0.81392,0.81492
3693,NZD_CAD,2023-06-20T15:00:00.000000000Z,3606,0.81473,0.81592,0.81446,0.81450,0.81482,0.81601,0.81454,0.81458,0.81492,0.81610,0.81463,0.81467
3694,NZD_CAD,2023-06-20T16:00:00.000000000Z,3416,0.81449,0.81559,0.81431,0.81522,0.81458,0.81568,0.81440,0.81532,0.81468,0.81577,0.81450,0.81541
3695,NZD_CAD,2023-06-20T17:00:00.000000000Z,2722,0.81523,0.81546,0.81478,0.81501,0.81532,0.81554,0.81487,0.81510,0.81540,0.81563,0.81496,0.81520
3696,NZD_CAD,2023-06-20T18:00:00.000000000Z,2941,0.81503,0.81575,0.81467,0.81568,0.81512,0.81584,0.81476,0.81577,0.81520,0.81594,0.81485,0.81586
3697,NZD_CAD,2023-06-20T19:00:00.000000000Z,2011,0.81517,0.81593,0.81490,0.81582,0.81526,0.81602,0.81500,0.81591,0.81534,0.81612,0.81509,0.81600
3698,NZD_CAD,2023-06-20T20:00:00.000000000Z,931,0.81582,0.81630,0.81537,0.81618,0.81592,0.81640,0.81546,0.81630,0.81601,0.81650,0.81555,0.81642
3699,NZD_CAD,2023-06-20T21:00:00.000000000Z,860,0.81503,0.81583,0.81370,0.81582,0.81575,0.81678,0.81520,0.81623,0.81647,0.81829,0.81625,0.81664
3700,NZD_CAD,2023-06-20T22:00:00.000000000Z,722,0.81588,0.81621,0.81556,0.81568,0.81630,0.81641,0.81566,0.81578,0.81671,0.81677,0.81576,0.81588
3701,NZD_CAD,2023-06-20T23:00:00.000000000Z,831,0.81565,0.81579,0.81519,0.81545,0.81576,0.81589,0.81530,0.81555,0.81586,0.81599,0.81540,0.81565
3702,NZD_CAD,2023-06-21T00:00:00.000000000Z,2458,0.81547,0.81566,0.81515,0.81546,0.81558,0.81576,0.81524,0.81555,0.81568,0.81585,0.81534,0.81564
3703,NZD_CAD,2023-06-21T01:00:00.000000000Z,3772,0.81543,0.81637,0.81540,0.81559,0.81552,0.81646,0.81552,0.81568,0.81562,0.81655,0.81561,0.81578
3704,NZD_CAD,2023-06-21T02:00:00.000000000Z,3082,0.81558,0.81591,0.81507,0.81542,0.81568,0.81600,0.81516,0.81552,0.81579,0.81610,0.81525,0.81561
3705,NZD_CAD,2023-06-21T03:00:00.000000000Z,2210,0.81542,0.81572,0.81516,0.81562,0.81550,0.81580,0.81524,0.81571,0.81559,0.81590,0.81533,0.81580
3706,NZD_CAD,2023-06-21T04:00:00.000000000Z,1962,0.81565,0.81714,0.81564,0.81690,0.81574,0.81724,0.81573,0.81700,0.81582,0.81733,0.81582,0.81709
3707,NZD_CAD,2023-06-21T05:00:00.000000000Z,2756,0.81690,0.81740,0.81616,0.81730,0.81700,0.81748,0.81626,0.81740,0.81710,0.81757,0.81636,0.81749
3708,NZD_CAD,2023-06-21T06:00:00.000000000Z,4148,0.81728,0.81755,0.81572,0.81577,0.81738,0.81765,0.81581,0.81586,0.81747,0.81775,0.81590,0.81596
3709,NZD_CAD,2023-06-21T07:00:00.000000000Z,4041,0.81579,0.81695,0.81537,0.81572,0.81589,0.81704,0.81546,0.81582,0.81599,0.81713,0.81554,0.81591
3710,NZD_CAD,2023-06-21T08:00:00.000000000Z,3265,0.81572,0.81642,0.81524,0.81530,0.81582,0.81650,0.81534,0.81538,0.81593,0.81659,0.81543,0.81547
3711,NZD_CAD,2023-06-21T09:00:00.000000000Z,2945,0.81529,0.81628,0.81478,0.81551,0.81538,0.81638,0.81488,0.81560,0.81548,0.81648,0.81496,0.81568
3712,NZD_CAD,2023-06-21T10:00:00.000000000Z,2925,0.81548,0.81647,0.81541,0.81589,0.81557,0.81656,0.81550,0.81598,0.81566,0.81666,0.81560,0.81608
