,ticker,time,volume,bid_o,bid_h,bid_l,bid_c,mid_o,mid_h,mid_l,mid_c,ask_o,ask_h,ask_l,ask_c
44,GBP_JPY,2022-11-17T14:00:00.000000000Z,23862,165.300,165.775,165.299,165.600,165.318,165.792,165.318,165.615,165.335,165.811,165.335,165.630
45,GBP_JPY,2022-11-17T15:00:00.000000000Z,20282,165.603,165.860,165.437,165.571,165.618,165.875,165.454,165.586,165.633,165.891,165.471,165.602
46,GBP_JPY,2022-11-17T16:00:00.000000000Z,16283,165.579,165.888,165.485,165.869,165.594,165.902,165.501,165.884,165.610,165.919,165.517,165.898
47,GBP_JPY,2022-11-17T17:00:00.000000000Z,15700,165.870,166.073,165.870,166.058,165.886,166.088,165.886,166.072,165.902,166.104,165.902,166.087
48,GBP_JPY,2022-11-17T18:00:00.000000000Z,11677,166.058,166.296,165.993,166.212,166.072,166.314,166.010,166.227,166.085,166.331,166.025,166.242
49,GBP_JPY,2022-11-17T19:00:00.000000000Z,9716,166.210,166.300,166.130,166.169,166.228,166.316,166.146,166.186,166.245,166.333,166.161,166.202
50,GBP_JPY,2022-11-17T20:00:00.000000000Z,10139,166.170,166.304,166.075,166.294,166.187,166.320,166.094,166.312,166.204,166.337,166.112,166.329
51,GBP_JPY,2022-11-17T21:00:00.000000000Z,5096,166.294,166.365,166.230,166.355,166.311,166.388,166.247,166.380,166.328,166.412,166.264,166.405
52,GBP_JPY,2022-11-17T22:00:00.000000000Z,5871,166.268,166.414,166.215,166.401,166.339,166.460,166.290,166.446,166.410,166.513,166.365,166.492
53,GBP_JPY,2022-11-17T23:00:00.000000000Z,11158,166.396,166.534,166.273,166.511,166.442,166.556,166.324,166.530,166.487,166.578,166.365,166.550
54,GBP_JPY,2022-11-18T00:00:00.000000000Z,10831,166.510,166.823,166.472,166.798,166.530,166.844,166.493,166.820,166.550,166.865,166.513,166.841
55,GBP_JPY,2022-11-18T01:00:00.000000000Z,13566,166.795,166.821,166.469,166.477,166.816,166.842,166.490,166.498,166.838,166.862,166.511,166.519
56,GBP_JPY,2022-11-18T02:00:00.000000000Z,12503,166.475,166.595,166.323,166.461,166.497,166.610,166.344,166.481,166.519,166.626,166.366,166.501
57,GBP_JPY,2022-11-18T03:00:00.000000000Z,11712,166.466,166.666,166.336,166.518,166.486,166.686,166.356,166.536,166.505,166.707,166.376,166.555
58,GBP_JPY,2022-11-18T04:00:00.000000000Z,9993,166.517,166.617,166.295,166.330,166.534,166.637,166.315,166.350,166.551,166.657,166.335,166.370
59,GBP_JPY,2022-11-18T05:00:00.000000000Z,9155,166.329,166.614,166.325,166.373,166.348,166.632,166.346,166.394,166.368,166.649,166.365,166.415
60,GBP_JPY,2022-11-18T06:00:00.000000000Z,11972,166.370,166.472,166.242,166.377,166.393,166.492,166.262,166.424,166.416,166.511,166.280,166.472
61,GBP_JPY,2022-11-18T07:00:00.000000000Z,15911,166.386,166.654,166.296,166.631,166.426,166.672,166.312,166.649,166.465,166.693,166.329,166.667
62,GBP_JPY,2022-11-18T08:00:00.000000000Z,21266,166.630,166.992,166.444,166.913,166.650,167.006,166.462,166.932,166.669,167.022,166.479,166.950
63,GBP_JPY,2022-11-18T09:00:00.000000000Z,17771,166.914,167.305,166.771,166.908,166.933,167.322,166.788,166.928,166.952,167.339,166.805,166.947
64,GBP_JPY,2022-11-18T10:00:00.000000000Z,13013,166.908,166.940,166.451,166.461,166.929,166.958,166.468,166.478,166.950,166.977,166.484,166.494
65,GBP_JPY,2022-11-18T11:00:00.000000000Z,13964,166.463,166.612,166.381,166.569,166.478,166.628,166.397,166.585,166.494,166.644,166.413,166.601
66,GBP_JPY,2022-11-18T12:00:00.000000000Z,12414,166.563,166.954,166.499,166.551,166.580,166.970,166.515,166.568,166.596,166.987,166.530,166.584
67,GBP_JPY,2022-11-18T13:00:00.000000000Z,16128,166.554,166.751,166.526,166.596,166.570,166.766,166.542,166.613,166.586,166.781,166.556,166.630
68,GBP_JPY,2022-11-18T14:00:00.000000000Z,20188,166.596,166.635,166.112,166.324,166.612,166.652,166.132,166.348,166.629,166.670,166.150,166.373
69,GBP_JPY,2022-11-18T15:00:00.000000000Z,19745,166.320,166.936,166.205,166.852,166.344,166.952,166.222,166.866,166.369,166.968,166.237,166.880
70,GBP_JPY,2022-11-18T16:00:00.000000000Z,14582,166.848,166.885,166.588,166.636,166.862,166.902,166.605,166.652,166.877,166.918,166.622,166.667
71,GBP_JPY,2022-11-18T17:00:00.000000000Z,12800,166.635,166.692,166.498,166.581,166.652,166.706,166.512,166.596,166.668,166.722,166.526,166.612
72,GBP_JPY,2022-11-18T18:00:00.000000000Z,10668,166.583,166.778,166.539,166.718,166.598,166.794,166.555,166.732,166.614,166.812,166.569,166.747
73,GBP_JPY,2022-11-18T19:00:00.000000000Z,8022,166.716,166.922,166.707,166.908,166.730,166.938,166.722,166.923,166.745,166.953,166.737,166.938
74,GBP_JPY,2022-11-18T20:00:00.000000000Z,9048,166.909,166.981,166.743,166.829,166.924,166.996,166.762,166.847,166.938,167.010,166.779,166.865
