,time,ticker,mid_o,mid_h,mid_l,mid_c,MA_8,MA_16,MA_32,MA_64,MA_128,MA_256
3634,2023-06-23T06:00:00.000000000Z,EUR_USD,1.09325,1.09334,1.09203,1.09232,1.094108686868687,1.094108686868687,1.094108686868687,1.094108686868687,1.094108686868687,1.094108686868687
3635,2023-06-23T07:00:00.000000000Z,EUR_USD,1.09229,1.09261,1.08536,1.0869,1.0940423232323233,1.0940423232323233,1.0940423232323233,1.0940423232323233,1.0940423232323233,1.0940423232323233
3636,2023-06-23T08:00:00.000000000Z,EUR_USD,1.08694,1.08746,1.08486,1.08491,1.093950303030303,1.093950303030303,1.093950303030303,1.093950303030303,1.093950303030303,1.093950303030303
3637,2023-06-23T09:00:00.000000000Z,EUR_USD,1.08491,1.08622,1.08444,1.08608,1.093880909090909,1.093880909090909,1.093880909090909,1.093880909090909,1.093880909090909,1.093880909090909
3638,2023-06-23T10:00:00.000000000Z,EUR_USD,1.0861,1.08724,1.08608,1.08682,1.0938190909090908,1.0938190909090908,1.0938190909090908,1.0938190909090908,1.0938190909090908,1.0938190909090908
3639,2023-06-23T11:00:00.000000000Z,EUR_USD,1.08682,1.08793,1.08662,1.08763,1.0937652525252526,1.0937652525252526,1.0937652525252526,1.0937652525252526,1.0937652525252526,1.0937652525252526
3640,2023-06-23T12:00:00.000000000Z,EUR_USD,1.08764,1.08958,1.08762,1.08874,1.0937417171717172,1.0937417171717172,1.0937417171717172,1.0937417171717172,1.0937417171717172,1.0937417171717172
3641,2023-06-23T13:00:00.000000000Z,EUR_USD,1.08874,1.09027,1.08832,1.08833,1.0937048484848486,1.0937048484848486,1.0937048484848486,1.0937048484848486,1.0937048484848486,1.0937048484848486
3642,2023-06-23T14:00:00.000000000Z,EUR_USD,1.08834,1.08988,1.0879,1.08826,1.0936656565656564,1.0936656565656564,1.0936656565656564,1.0936656565656564,1.0936656565656564,1.0936656565656564
3643,2023-06-23T15:00:00.000000000Z,EUR_USD,1.08824,1.08924,1.0879,1.08864,1.0936255555555556,1.0936255555555556,1.0936255555555556,1.0936255555555556,1.0936255555555556,1.0936255555555556
3644,2023-06-23T16:00:00.000000000Z,EUR_USD,1.08862,1.08898,1.08828,1.08858,1.0935926262626263,1.0935926262626263,1.0935926262626263,1.0935926262626263,1.0935926262626263,1.0935926262626263
3645,2023-06-23T17:00:00.000000000Z,EUR_USD,1.08858,1.08964,1.08858,1.08948,1.0935642424242422,1.0935642424242422,1.0935642424242422,1.0935642424242422,1.0935642424242422,1.0935642424242422
3646,2023-06-23T18:00:00.000000000Z,EUR_USD,1.08947,1.08951,1.08886,1.0892,1.0935341414141413,1.0935341414141413,1.0935341414141413,1.0935341414141413,1.0935341414141413,1.0935341414141413
3647,2023-06-23T19:00:00.000000000Z,EUR_USD,1.08918,1.08945,1.08872,1.08911,1.093508787878788,1.093508787878788,1.093508787878788,1.093508787878788,1.093508787878788,1.093508787878788
3648,2023-06-23T20:00:00.000000000Z,EUR_USD,1.08909,1.08966,1.08904,1.0896,1.0934869696969696,1.0934869696969696,1.0934869696969696,1.0934869696969696,1.0934869696969696,1.0934869696969696
3649,2023-06-25T21:00:00.000000000Z,EUR_USD,1.0899,1.09058,1.08979,1.09012,1.0934685858585858,1.0934685858585858,1.0934685858585858,1.0934685858585858,1.0934685858585858,1.0934685858585858
3650,2023-06-25T22:00:00.000000000Z,EUR_USD,1.09017,1.09073,1.08976,1.09068,1.0934568686868686,1.0934568686868686,1.0934568686868686,1.0934568686868686,1.0934568686868686,1.0934568686868686
3651,2023-06-25T23:00:00.000000000Z,EUR_USD,1.09064,1.09067,1.09032,1.09063,1.0934420202020203,1.0934420202020203,1.0934420202020203,1.0934420202020203,1.0934420202020203,1.0934420202020203
3652,2023-06-26T00:00:00.000000000Z,EUR_USD,1.09064,1.09095,1.0899,1.09052,1.0934241414141415,1.0934241414141415,1.0934241414141415,1.0934241414141415,1.0934241414141415,1.0934241414141415
3653,2023-06-26T01:00:00.000000000Z,EUR_USD,1.09057,1.09098,1.09018,1.0904,1.0934049494949496,1.0934049494949496,1.0934049494949496,1.0934049494949496,1.0934049494949496,1.0934049494949496
3654,2023-06-26T02:00:00.000000000Z,EUR_USD,1.09038,1.09092,1.09033,1.09049,1.0933860606060606,1.0933860606060606,1.0933860606060606,1.0933860606060606,1.0933860606060606,1.0933860606060606
3655,2023-06-26T03:00:00.000000000Z,EUR_USD,1.09048,1.09095,1.09039,1.09062,1.093371717171717,1.093371717171717,1.093371717171717,1.093371717171717,1.093371717171717,1.093371717171717
3656,2023-06-26T04:00:00.000000000Z,EUR_USD,1.0906,1.09083,1.08998,1.09026,1.093360808080808,1.093360808080808,1.093360808080808,1.093360808080808,1.093360808080808,1.093360808080808
3657,2023-06-26T05:00:00.000000000Z,EUR_USD,1.09025,1.091,1.09024,1.0907,1.0933452525252523,1.0933452525252523,1.0933452525252523,1.0933452525252523,1.0933452525252523,1.0933452525252523
3658,2023-06-26T06:00:00.000000000Z,EUR_USD,1.09069,1.09111,1.08977,1.09033,1.093328585858586,1.093328585858586,1.093328585858586,1.093328585858586,1.093328585858586,1.093328585858586
3659,2023-06-26T07:00:00.000000000Z,EUR_USD,1.09034,1.09086,1.08956,1.09023,1.0933169696969698,1.0933169696969698,1.0933169696969698,1.0933169696969698,1.0933169696969698,1.0933169696969698
3660,2023-06-26T08:00:00.000000000Z,EUR_USD,1.09018,1.09035,1.08874,1.08919,1.0932823232323232,1.0932823232323232,1.0932823232323232,1.0932823232323232,1.0932823232323232,1.0932823232323232
3661,2023-06-26T09:00:00.000000000Z,EUR_USD,1.08918,1.09012,1.08908,1.08967,1.0932570707070706,1.0932570707070706,1.0932570707070706,1.0932570707070706,1.0932570707070706,1.0932570707070706
3662,2023-06-26T10:00:00.000000000Z,EUR_USD,1.08966,1.09074,1.08941,1.09044,1.0932171717171717,1.0932171717171717,1.0932171717171717,1.0932171717171717,1.0932171717171717,1.0932171717171717
3663,2023-06-26T11:00:00.000000000Z,EUR_USD,1.09044,1.09181,1.09032,1.09178,1.0931967676767675,1.0931967676767675,1.0931967676767675,1.0931967676767675,1.0931967676767675,1.0931967676767675
3664,2023-06-26T12:00:00.000000000Z,EUR_USD,1.09178,1.09202,1.09142,1.09174,1.0931888888888888,1.0931888888888888,1.0931888888888888,1.0931888888888888,1.0931888888888888,1.0931888888888888
3665,2023-06-26T13:00:00.000000000Z,EUR_USD,1.09174,1.09202,1.0908,1.09128,1.0931733333333333,1.0931733333333333,1.0931733333333333,1.0931733333333333,1.0931733333333333,1.0931733333333333
3666,2023-06-26T14:00:00.000000000Z,EUR_USD,1.09128,1.09162,1.09028,1.09082,1.0931525252525252,1.0931525252525252,1.0931525252525252,1.0931525252525252,1.0931525252525252,1.0931525252525252
3667,2023-06-26T15:00:00.000000000Z,EUR_USD,1.09084,1.09178,1.09054,1.09094,1.0931424242424244,1.0931424242424244,1.0931424242424244,1.0931424242424244,1.0931424242424244,1.0931424242424244
3668,2023-06-26T16:00:00.000000000Z,EUR_USD,1.09094,1.091,1.09,1.09088,1.0931344444444444,1.0931344444444444,1.0931344444444444,1.0931344444444444,1.0931344444444444,1.0931344444444444
3669,2023-06-26T17:00:00.000000000Z,EUR_USD,1.09088,1.09132,1.09064,1.091,1.0931429292929293,1.0931429292929293,1.0931429292929293,1.0931429292929293,1.0931429292929293,1.0931429292929293
3670,2023-06-26T18:00:00.000000000Z,EUR_USD,1.09102,1.09154,1.09086,1.09149,1.093158181818182,1.093158181818182,1.093158181818182,1.093158181818182,1.093158181818182,1.093158181818182
3671,2023-06-26T19:00:00.000000000Z,EUR_USD,1.09149,1.09152,1.09042,1.09062,1.093149292929293,1.093149292929293,1.093149292929293,1.093149292929293,1.093149292929293,1.093149292929293
3672,2023-06-26T20:00:00.000000000Z,EUR_USD,1.09062,1.09086,1.0904,1.0905,1.0931384848484849,1.0931384848484849,1.0931384848484849,1.0931384848484849,1.0931384848484849,1.0931384848484849
3673,2023-06-26T21:00:00.000000000Z,EUR_USD,1.09074,1.09098,1.09062,1.09073,1.0931285858585857,1.0931285858585857,1.0931285858585857,1.0931285858585857,1.0931285858585857,1.0931285858585857
3674,2023-06-26T22:00:00.000000000Z,EUR_USD,1.09072,1.09122,1.09069,1.0911,1.0931267676767678,1.0931267676767678,1.0931267676767678,1.0931267676767678,1.0931267676767678,1.0931267676767678
3675,2023-06-26T23:00:00.000000000Z,EUR_USD,1.0911,1.09112,1.09076,1.09098,1.093118585858586,1.093118585858586,1.093118585858586,1.093118585858586,1.093118585858586,1.093118585858586
3676,2023-06-27T00:00:00.000000000Z,EUR_USD,1.09099,1.09114,1.0902,1.09046,1.0931050505050506,1.0931050505050506,1.0931050505050506,1.0931050505050506,1.0931050505050506,1.0931050505050506
3677,2023-06-27T01:00:00.000000000Z,EUR_USD,1.09046,1.09352,1.09038,1.0924,1.0931092929292927,1.0931092929292927,1.0931092929292927,1.0931092929292927,1.0931092929292927,1.0931092929292927
3678,2023-06-27T02:00:00.000000000Z,EUR_USD,1.0924,1.09244,1.09177,1.0923,1.0931123232323232,1.0931123232323232,1.0931123232323232,1.0931123232323232,1.0931123232323232,1.0931123232323232
3679,2023-06-27T03:00:00.000000000Z,EUR_USD,1.09228,1.09292,1.09216,1.09268,1.0931232323232323,1.0931232323232323,1.0931232323232323,1.0931232323232323,1.0931232323232323,1.0931232323232323
3680,2023-06-27T04:00:00.000000000Z,EUR_USD,1.09267,1.09288,1.09231,1.09232,1.0931324242424243,1.0931324242424243,1.0931324242424243,1.0931324242424243,1.0931324242424243,1.0931324242424243
3681,2023-06-27T05:00:00.000000000Z,EUR_USD,1.09234,1.09273,1.09174,1.09178,1.0931376767676768,1.0931376767676768,1.0931376767676768,1.0931376767676768,1.0931376767676768,1.0931376767676768
3682,2023-06-27T06:00:00.000000000Z,EUR_USD,1.09176,1.09336,1.09162,1.09311,1.0931539393939393,1.0931539393939393,1.0931539393939393,1.0931539393939393,1.0931539393939393,1.0931539393939393
3683,2023-06-27T07:00:00.000000000Z,EUR_USD,1.09312,1.09416,1.09294,1.09395,1.0931774747474747,1.0931774747474747,1.0931774747474747,1.0931774747474747,1.0931774747474747,1.0931774747474747
3684,2023-06-27T08:00:00.000000000Z,EUR_USD,1.09394,1.09439,1.09347,1.09396,1.0932050505050506,1.0932050505050506,1.0932050505050506,1.0932050505050506,1.0932050505050506,1.0932050505050506
3685,2023-06-27T09:00:00.000000000Z,EUR_USD,1.09394,1.09448,1.09262,1.0941,1.0932360606060605,1.0932360606060605,1.0932360606060605,1.0932360606060605,1.0932360606060605,1.0932360606060605
3686,2023-06-27T10:00:00.000000000Z,EUR_USD,1.0941,1.09528,1.09385,1.09516,1.0932750505050504,1.0932750505050504,1.0932750505050504,1.0932750505050504,1.0932750505050504,1.0932750505050504
3687,2023-06-27T11:00:00.000000000Z,EUR_USD,1.09518,1.09524,1.09428,1.09446,1.0932948484848486,1.0932948484848486,1.0932948484848486,1.0932948484848486,1.0932948484848486,1.0932948484848486
3688,2023-06-27T12:00:00.000000000Z,EUR_USD,1.09444,1.09722,1.09444,1.09653,1.0933439393939393,1.0933439393939393,1.0933439393939393,1.0933439393939393,1.0933439393939393,1.0933439393939393
3689,2023-06-27T13:00:00.000000000Z,EUR_USD,1.09655,1.09766,1.09616,1.0966,1.0933920202020202,1.0933920202020202,1.0933920202020202,1.0933920202020202,1.0933920202020202,1.0933920202020202
3690,2023-06-27T14:00:00.000000000Z,EUR_USD,1.09661,1.09688,1.09424,1.0949,1.0934167676767677,1.0934167676767677,1.0934167676767677,1.0934167676767677,1.0934167676767677,1.0934167676767677
3691,2023-06-27T15:00:00.000000000Z,EUR_USD,1.09492,1.0963,1.09458,1.096,1.0934519191919192,1.0934519191919192,1.0934519191919192,1.0934519191919192,1.0934519191919192,1.0934519191919192
3692,2023-06-27T16:00:00.000000000Z,EUR_USD,1.096,1.09656,1.09572,1.09589,1.0934845454545454,1.0934845454545454,1.0934845454545454,1.0934845454545454,1.0934845454545454,1.0934845454545454
3693,2023-06-27T17:00:00.000000000Z,EUR_USD,1.09588,1.0964,1.0955,1.0962,1.093491919191919,1.093491919191919,1.093491919191919,1.093491919191919,1.093491919191919,1.093491919191919
3694,2023-06-27T18:00:00.000000000Z,EUR_USD,1.0962,1.09626,1.09582,1.09598,1.09350101010101,1.09350101010101,1.09350101010101,1.09350101010101,1.09350101010101,1.09350101010101
3695,2023-06-27T19:00:00.000000000Z,EUR_USD,1.09598,1.0964,1.09594,1.09626,1.0934929292929292,1.0934929292929292,1.0934929292929292,1.0934929292929292,1.0934929292929292,1.0934929292929292
3696,2023-06-27T20:00:00.000000000Z,EUR_USD,1.09626,1.09634,1.09597,1.09608,1.0934761616161615,1.0934761616161615,1.0934761616161615,1.0934761616161615,1.0934761616161615,1.0934761616161615
3697,2023-06-27T21:00:00.000000000Z,EUR_USD,1.09604,1.0963,1.09592,1.09609,1.0934521212121213,1.0934521212121213,1.0934521212121213,1.0934521212121213,1.0934521212121213,1.0934521212121213
3698,2023-06-27T22:00:00.000000000Z,EUR_USD,1.0961,1.09627,1.09564,1.09573,1.0934211111111112,1.0934211111111112,1.0934211111111112,1.0934211111111112,1.0934211111111112,1.0934211111111112
3699,2023-06-27T23:00:00.000000000Z,EUR_USD,1.09573,1.09586,1.09548,1.09575,1.0933917171717171,1.0933917171717171,1.0933917171717171,1.0933917171717171,1.0933917171717171,1.0933917171717171
3700,2023-06-28T00:00:00.000000000Z,EUR_USD,1.09576,1.09614,1.09528,1.09548,1.093360606060606,1.093360606060606,1.093360606060606,1.093360606060606,1.093360606060606,1.093360606060606
3701,2023-06-28T01:00:00.000000000Z,EUR_USD,1.0955,1.09563,1.09462,1.09463,1.0933158585858587,1.0933158585858587,1.0933158585858587,1.0933158585858587,1.0933158585858587,1.0933158585858587
3702,2023-06-28T02:00:00.000000000Z,EUR_USD,1.09463,1.09508,1.09422,1.09491,1.0932729292929293,1.0932729292929293,1.0932729292929293,1.0932729292929293,1.0932729292929293,1.0932729292929293
3703,2023-06-28T03:00:00.000000000Z,EUR_USD,1.09491,1.09546,1.09486,1.0951,1.0932351515151515,1.0932351515151515,1.0932351515151515,1.0932351515151515,1.0932351515151515,1.0932351515151515
3704,2023-06-28T04:00:00.000000000Z,EUR_USD,1.09514,1.09536,1.09464,1.09487,1.0931895959595959,1.0931895959595959,1.0931895959595959,1.0931895959595959,1.0931895959595959,1.0931895959595959
3705,2023-06-28T05:00:00.000000000Z,EUR_USD,1.09488,1.09548,1.09468,1.09534,1.0931491919191918,1.0931491919191918,1.0931491919191918,1.0931491919191918,1.0931491919191918,1.0931491919191918
3706,2023-06-28T06:00:00.000000000Z,EUR_USD,1.09534,1.09549,1.09361,1.09381,1.0930937373737373,1.0930937373737373,1.0930937373737373,1.0930937373737373,1.0930937373737373,1.0930937373737373
3707,2023-06-28T07:00:00.000000000Z,EUR_USD,1.09382,1.0957,1.09382,1.09528,1.093059090909091,1.093059090909091,1.093059090909091,1.093059090909091,1.093059090909091,1.093059090909091
3708,2023-06-28T08:00:00.000000000Z,EUR_USD,1.0953,1.09606,1.09454,1.0953,1.0930259595959595,1.0930259595959595,1.0930259595959595,1.0930259595959595,1.0930259595959595,1.0930259595959595
3709,2023-06-28T09:00:00.000000000Z,EUR_USD,1.09524,1.0959,1.09444,1.09476,1.0929904040404042,1.0929904040404042,1.0929904040404042,1.0929904040404042,1.0929904040404042,1.0929904040404042
3710,2023-06-28T10:00:00.000000000Z,EUR_USD,1.09477,1.09623,1.09454,1.09544,1.09295,1.09295,1.09295,1.09295,1.09295,1.09295
3711,2023-06-28T11:00:00.000000000Z,EUR_USD,1.09542,1.09557,1.09378,1.09404,1.0928968686868685,1.0928968686868685,1.0928968686868685,1.0928968686868685,1.0928968686868685,1.0928968686868685
3712,2023-06-28T12:00:00.000000000Z,EUR_USD,1.09406,1.09448,1.09261,1.09278,1.092821919191919,1.092821919191919,1.092821919191919,1.092821919191919,1.092821919191919,1.092821919191919
3713,2023-06-28T13:00:00.000000000Z,EUR_USD,1.09278,1.09444,1.09237,1.09347,1.0927513131313131,1.0927513131313131,1.0927513131313131,1.0927513131313131,1.0927513131313131,1.0927513131313131
3714,2023-06-28T14:00:00.000000000Z,EUR_USD,1.09347,1.09368,1.08968,1.08988,1.09266,1.09266,1.09266,1.09266,1.09266,1.09266
3715,2023-06-28T15:00:00.000000000Z,EUR_USD,1.08986,1.09172,1.08981,1.09036,1.092580202020202,1.092580202020202,1.092580202020202,1.092580202020202,1.092580202020202,1.092580202020202
3716,2023-06-28T16:00:00.000000000Z,EUR_USD,1.09032,1.09185,1.09032,1.09109,1.092509191919192,1.092509191919192,1.092509191919192,1.092509191919192,1.092509191919192,1.092509191919192
3717,2023-06-28T17:00:00.000000000Z,EUR_USD,1.09108,1.09178,1.09099,1.0915,1.0924645454545454,1.0924645454545454,1.0924645454545454,1.0924645454545454,1.0924645454545454,1.0924645454545454
3718,2023-06-28T18:00:00.000000000Z,EUR_USD,1.0915,1.0924,1.0915,1.09224,1.0924339393939393,1.0924339393939393,1.0924339393939393,1.0924339393939393,1.0924339393939393,1.0924339393939393
3719,2023-06-28T19:00:00.000000000Z,EUR_USD,1.09225,1.09225,1.09139,1.0916,1.0923949494949494,1.0923949494949494,1.0923949494949494,1.0923949494949494,1.0923949494949494,1.0923949494949494
3720,2023-06-28T20:00:00.000000000Z,EUR_USD,1.09161,1.0917,1.09113,1.09128,1.09235,1.09235,1.09235,1.09235,1.09235,1.09235
3721,2023-06-28T21:00:00.000000000Z,EUR_USD,1.09138,1.09162,1.09134,1.0914,1.0923044444444445,1.0923044444444445,1.0923044444444445,1.0923044444444445,1.0923044444444445,1.0923044444444445
3722,2023-06-28T22:00:00.000000000Z,EUR_USD,1.09146,1.09154,1.09138,1.0914,1.0922597979797979,1.0922597979797979,1.0922597979797979,1.0922597979797979,1.0922597979797979,1.0922597979797979
3723,2023-06-28T23:00:00.000000000Z,EUR_USD,1.0914,1.09189,1.0914,1.09152,1.092218787878788,1.092218787878788,1.092218787878788,1.092218787878788,1.092218787878788,1.092218787878788
3724,2023-06-29T00:00:00.000000000Z,EUR_USD,1.09153,1.09163,1.09012,1.0907,1.09216898989899,1.09216898989899,1.09216898989899,1.09216898989899,1.09216898989899,1.09216898989899
3725,2023-06-29T01:00:00.000000000Z,EUR_USD,1.09071,1.09147,1.09059,1.09065,1.0921216161616163,1.0921216161616163,1.0921216161616163,1.0921216161616163,1.0921216161616163,1.0921216161616163
3726,2023-06-29T02:00:00.000000000Z,EUR_USD,1.09064,1.09067,1.08931,1.08934,1.092058888888889,1.092058888888889,1.092058888888889,1.092058888888889,1.092058888888889,1.092058888888889
3727,2023-06-29T03:00:00.000000000Z,EUR_USD,1.08936,1.08958,1.08905,1.0893,1.0919959595959594,1.0919959595959594,1.0919959595959594,1.0919959595959594,1.0919959595959594,1.0919959595959594
3728,2023-06-29T04:00:00.000000000Z,EUR_USD,1.08931,1.08934,1.08808,1.08854,1.0919339393939393,1.0919339393939393,1.0919339393939393,1.0919339393939393,1.0919339393939393,1.0919339393939393
3729,2023-06-29T05:00:00.000000000Z,EUR_USD,1.08856,1.08947,1.08842,1.08942,1.0918890909090908,1.0918890909090908,1.0918890909090908,1.0918890909090908,1.0918890909090908,1.0918890909090908
3730,2023-06-29T06:00:00.000000000Z,EUR_USD,1.0894,1.09002,1.08898,1.08975,1.091850404040404,1.091850404040404,1.091850404040404,1.091850404040404,1.091850404040404,1.091850404040404
3731,2023-06-29T07:00:00.000000000Z,EUR_USD,1.08978,1.09206,1.08978,1.09167,1.0918337373737372,1.0918337373737372,1.0918337373737372,1.0918337373737372,1.0918337373737372,1.0918337373737372
3732,2023-06-29T08:00:00.000000000Z,EUR_USD,1.09162,1.09219,1.09106,1.09144,1.0918153535353536,1.0918153535353536,1.0918153535353536,1.0918153535353536,1.0918153535353536,1.0918153535353536
3733,2023-06-29T09:00:00.000000000Z,EUR_USD,1.09148,1.09194,1.09116,1.09167,1.0918087878787879,1.0918087878787879,1.0918087878787879,1.0918087878787879,1.0918087878787879,1.0918087878787879
3734,2023-06-29T10:00:00.000000000Z,EUR_USD,1.09168,1.09278,1.09164,1.09278,1.0918681818181817,1.0918681818181817,1.0918681818181817,1.0918681818181817,1.0918681818181817,1.0918681818181817
3735,2023-06-29T11:00:00.000000000Z,EUR_USD,1.09278,1.09398,1.09259,1.09387,1.0919586868686868,1.0919586868686868,1.0919586868686868,1.0919586868686868,1.0919586868686868,1.0919586868686868
3736,2023-06-29T12:00:00.000000000Z,EUR_USD,1.09386,1.09414,1.08734,1.0881,1.091979090909091,1.091979090909091,1.091979090909091,1.091979090909091,1.091979090909091,1.091979090909091
3737,2023-06-29T13:00:00.000000000Z,EUR_USD,1.08812,1.08854,1.08603,1.0869,1.091979898989899,1.091979898989899,1.091979898989899,1.091979898989899,1.091979898989899,1.091979898989899
3738,2023-06-29T14:00:00.000000000Z,EUR_USD,1.08692,1.0894,1.08691,1.08896,1.0919933333333334,1.0919933333333334,1.0919933333333334,1.0919933333333334,1.0919933333333334,1.0919933333333334
3739,2023-06-29T15:00:00.000000000Z,EUR_USD,1.08894,1.08968,1.08788,1.08804,1.0919862626262626,1.0919862626262626,1.0919862626262626,1.0919862626262626,1.0919862626262626,1.0919862626262626
3740,2023-06-29T16:00:00.000000000Z,EUR_USD,1.08804,1.08837,1.08688,1.08708,1.0919736363636363,1.0919736363636363,1.0919736363636363,1.0919736363636363,1.0919736363636363,1.0919736363636363
3741,2023-06-29T17:00:00.000000000Z,EUR_USD,1.08708,1.08752,1.08683,1.08724,1.0919633333333334,1.0919633333333334,1.0919633333333334,1.0919633333333334,1.0919633333333334,1.0919633333333334
3742,2023-06-29T18:00:00.000000000Z,EUR_USD,1.08723,1.08726,1.08657,1.0867,1.0919437373737373,1.0919437373737373,1.0919437373737373,1.0919437373737373,1.0919437373737373,1.0919437373737373
3743,2023-06-29T19:00:00.000000000Z,EUR_USD,1.08671,1.08721,1.08666,1.08692,1.0919269696969696,1.0919269696969696,1.0919269696969696,1.0919269696969696,1.0919269696969696,1.0919269696969696
3744,2023-06-29T20:00:00.000000000Z,EUR_USD,1.08693,1.08696,1.08639,1.08644,1.0918962626262627,1.0918962626262627,1.0918962626262627,1.0918962626262627,1.0918962626262627,1.0918962626262627
3745,2023-06-29T21:00:00.000000000Z,EUR_USD,1.0865,1.0867,1.0864,1.08645,1.091868484848485,1.091868484848485,1.091868484848485,1.091868484848485,1.091868484848485,1.091868484848485
3746,2023-06-29T22:00:00.000000000Z,EUR_USD,1.08646,1.0867,1.08624,1.08657,1.0918428282828283,1.0918428282828283,1.0918428282828283,1.0918428282828283,1.0918428282828283,1.0918428282828283
3747,2023-06-29T23:00:00.000000000Z,EUR_USD,1.08656,1.08682,1.08645,1.08674,1.0918139393939394,1.0918139393939394,1.0918139393939394,1.0918139393939394,1.0918139393939394,1.0918139393939394
3748,2023-06-30T00:00:00.000000000Z,EUR_USD,1.08676,1.0874,1.08635,1.08722,1.0917846464646466,1.0917846464646466,1.0917846464646466,1.0917846464646466,1.0917846464646466,1.0917846464646466
3749,2023-06-30T01:00:00.000000000Z,EUR_USD,1.08724,1.08754,1.08602,1.08616,1.09173898989899,1.09173898989899,1.09173898989899,1.09173898989899,1.09173898989899,1.09173898989899
3750,2023-06-30T02:00:00.000000000Z,EUR_USD,1.08613,1.08716,1.08612,1.08666,1.0916988888888888,1.0916988888888888,1.0916988888888888,1.0916988888888888,1.0916988888888888,1.0916988888888888
3751,2023-06-30T03:00:00.000000000Z,EUR_USD,1.08662,1.08752,1.08658,1.08716,1.0916649494949493,1.0916649494949493,1.0916649494949493,1.0916649494949493,1.0916649494949493,1.0916649494949493
3752,2023-06-30T04:00:00.000000000Z,EUR_USD,1.08714,1.08738,1.0868,1.087,1.091630606060606,1.091630606060606,1.091630606060606,1.091630606060606,1.091630606060606,1.091630606060606
3753,2023-06-30T05:00:00.000000000Z,EUR_USD,1.087,1.08756,1.0867,1.08698,1.0915951515151516,1.0915951515151516,1.0915951515151516,1.0915951515151516,1.0915951515151516,1.0915951515151516
3754,2023-06-30T06:00:00.000000000Z,EUR_USD,1.08694,1.08698,1.08568,1.08642,1.0915527272727272,1.0915527272727272,1.0915527272727272,1.0915527272727272,1.0915527272727272,1.0915527272727272
3755,2023-06-30T07:00:00.000000000Z,EUR_USD,1.08638,1.08694,1.08534,1.08565,1.0915061616161617,1.0915061616161617,1.0915061616161617,1.0915061616161617,1.0915061616161617,1.0915061616161617
3756,2023-06-30T08:00:00.000000000Z,EUR_USD,1.08566,1.08568,1.08354,1.0839,1.0914374747474749,1.0914374747474749,1.0914374747474749,1.0914374747474749,1.0914374747474749,1.0914374747474749
3757,2023-06-30T09:00:00.000000000Z,EUR_USD,1.0837,1.08495,1.0836,1.08456,1.0913791919191917,1.0913791919191917,1.0913791919191917,1.0913791919191917,1.0913791919191917,1.0913791919191917
3758,2023-06-30T10:00:00.000000000Z,EUR_USD,1.08456,1.08539,1.0841,1.08534,1.091329797979798,1.091329797979798,1.091329797979798,1.091329797979798,1.091329797979798,1.091329797979798
3759,2023-06-30T11:00:00.000000000Z,EUR_USD,1.08534,1.08593,1.08492,1.08536,1.0912911111111112,1.0912911111111112,1.0912911111111112,1.0912911111111112,1.0912911111111112,1.0912911111111112
3760,2023-06-30T12:00:00.000000000Z,EUR_USD,1.0854,1.08978,1.08532,1.08972,1.0912916161616162,1.0912916161616162,1.0912916161616162,1.0912916161616162,1.0912916161616162,1.0912916161616162
3761,2023-06-30T13:00:00.000000000Z,EUR_USD,1.0897,1.09169,1.08964,1.09146,1.0913019191919193,1.0913019191919193,1.0913019191919193,1.0913019191919193,1.0913019191919193,1.0913019191919193
3762,2023-06-30T14:00:00.000000000Z,EUR_USD,1.09146,1.09318,1.09087,1.09104,1.0912944444444446,1.0912944444444446,1.0912944444444446,1.0912944444444446,1.0912944444444446,1.0912944444444446
3763,2023-06-30T15:00:00.000000000Z,EUR_USD,1.09103,1.09195,1.09066,1.09192,1.0912962626262626,1.0912962626262626,1.0912962626262626,1.0912962626262626,1.0912962626262626,1.0912962626262626
3764,2023-06-30T16:00:00.000000000Z,EUR_USD,1.0919,1.09226,1.09121,1.09184,1.0913019191919193,1.0913019191919193,1.0913019191919193,1.0913019191919193,1.0913019191919193,1.0913019191919193
3765,2023-06-30T17:00:00.000000000Z,EUR_USD,1.09186,1.0923,1.09098,1.09118,1.0913055555555555,1.0913055555555555,1.0913055555555555,1.0913055555555555,1.0913055555555555,1.0913055555555555
3766,2023-06-30T18:00:00.000000000Z,EUR_USD,1.09118,1.0916,1.09105,1.0911,1.0913071717171716,1.0913071717171716,1.0913071717171716,1.0913071717171716,1.0913071717171716,1.0913071717171716
3767,2023-06-30T19:00:00.000000000Z,EUR_USD,1.09114,1.09148,1.09094,1.0913,1.0913114141414142,1.0913114141414142,1.0913114141414142,1.0913114141414142,1.0913114141414142,1.0913114141414142
3768,2023-06-30T20:00:00.000000000Z,EUR_USD,1.09132,1.09132,1.0908,1.0911,1.0913124242424241,1.0913124242424241,1.0913124242424241,1.0913124242424241,1.0913124242424241,1.0913124242424241
3769,2023-07-02T21:00:00.000000000Z,EUR_USD,1.0911,1.09131,1.09084,1.09084,1.0913058585858586,1.0913058585858586,1.0913058585858586,1.0913058585858586,1.0913058585858586,1.0913058585858586
3770,2023-07-02T22:00:00.000000000Z,EUR_USD,1.09076,1.09135,1.09076,1.09095,1.091309191919192,1.091309191919192,1.091309191919192,1.091309191919192,1.091309191919192,1.091309191919192
