,ticker,time,volume,bid_o,bid_h,bid_l,bid_c,mid_o,mid_h,mid_l,mid_c,ask_o,ask_h,ask_l,ask_c
0,EUR_USD,2023-07-06T02:00:00.000000000Z,2059,1.08492,1.08529,1.08452,1.08464,1.08500,1.08537,1.08460,1.08472,1.08508,1.08545,1.08467,1.08479
1,EUR_USD,2023-07-06T03:00:00.000000000Z,2086,1.08463,1.08463,1.08392,1.08396,1.08470,1.08470,1.08399,1.08402,1.08477,1.08478,1.08405,1.08409
2,EUR_USD,2023-07-06T04:00:00.000000000Z,2401,1.08392,1.08430,1.08331,1.08426,1.08398,1.08437,1.08338,1.08433,1.08405,1.08444,1.08345,1.08440
3,EUR_USD,2023-07-06T05:00:00.000000000Z,2618,1.08426,1.08556,1.08410,1.08545,1.08432,1.08564,1.08418,1.08553,1.08439,1.08573,1.08425,1.08561
4,EUR_USD,2023-07-06T06:00:00.000000000Z,4481,1.08545,1.08686,1.08524,1.08666,1.08554,1.08693,1.08532,1.08672,1.08563,1.08701,1.08541,1.08679
5,EUR_USD,2023-07-06T07:00:00.000000000Z,6083,1.08666,1.08746,1.08515,1.08552,1.08673,1.08753,1.08523,1.08558,1.08680,1.08760,1.08530,1.08565
6,EUR_USD,2023-07-06T08:00:00.000000000Z,5227,1.08550,1.08649,1.08447,1.08633,1.08556,1.08656,1.08455,1.08641,1.08563,1.08665,1.08462,1.08649
7,EUR_USD,2023-07-06T09:00:00.000000000Z,3645,1.08633,1.08680,1.08594,1.08610,1.08642,1.08687,1.08601,1.08617,1.08650,1.08694,1.08608,1.08624
8,EUR_USD,2023-07-06T10:00:00.000000000Z,5019,1.08609,1.08894,1.08606,1.08860,1.08616,1.08902,1.08614,1.08868,1.08623,1.08909,1.08621,1.08876
